epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
24,0.93998,71.747,1.66857,56.43,83.96,0.72859,0.048354609703860935,14.887,0.977|0.749,0.11|3.32,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,358.11
25,0.90838,72.578,1.70616,56.67,83.55,0.79778,0.04816903631913372,15.004,0.978|0.739,0.09|3.47,904.8|364.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,373.11
26,0.89111,73.151,1.78219,53.83,83.25,0.89107,0.04797394529050577,14.791,0.976|0.745,0.12|3.32,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,256,49920,387.9
27,0.87919,73.311,1.68733,56.36,84.11,0.80815,0.04776941675971941,14.87,0.981|0.740,0.05|3.41,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,259,49920,402.77
28,0.84834,74.173,1.8953,53.81,80.96,1.04696,0.04755553474536294,14.817,0.977|0.738,0.08|3.43,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,417.59
29,0.83796,74.489,1.65669,57.41,84.83,0.81873,0.04733238710835648,14.681,0.980|0.745,0.04|3.33,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,258,49920,432.27
30,0.80301,75.511,1.80068,55.43,82.21,0.99766,0.04710006551585946,14.911,0.979|0.735,0.09|3.52,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,258,49920,447.18
31,0.78179,76.078,1.70988,57.01,84.3,0.92809,0.04685866540361455,14.93,0.972|0.746,0.16|3.36,904.8|364.0,3120.0|3120.0,260|260,0|0,1|0,256,49920,462.11
32,0.77778,76.212,1.80135,55.46,82.74,1.02357,0.046608285936743446,14.769,0.979|0.748,0.07|3.28,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,476.88
33,0.74594,76.899,1.76356,56.88,82.58,1.01763,0.04634902996901064,14.598,0.978|0.758,0.09|3.09,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,491.48
34,0.73022,77.626,1.71274,56.38,84.19,0.98252,0.04608100400057206,14.821,0.981|0.747,0.07|3.32,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,506.3
35,0.70121,78.233,1.77963,56.42,83.63,1.07841,0.0458043181342256,14.608,0.978|0.757,0.08|3.13,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,258,49920,520.91
36,0.70981,78.117,1.72498,56.84,83.91,1.01517,0.04551908603018191,14.632,0.974|0.752,0.13|3.21,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,535.54
37,0.67929,78.948,1.78467,57.66,82.55,1.10538,0.04522542485937369,14.71,0.958|0.822,0.36|2.21,904.8|364.0,3120.0|3120.0,260|260,0|0,1|0,255,49920,550.25
38,0.66174,79.443,1.59669,60.07,85.65,0.93495,0.044923455255322875,14.727,0.975|0.747,0.11|3.30,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,564.98
39,0.64584,79.944,1.63977,59.07,85.19,0.99393,0.04461330126458544,14.596,0.977|0.755,0.10|3.15,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,579.57
40,0.63089,80.22,1.64771,58.79,85.48,1.01682,0.04429509029579405,14.716,0.980|0.751,0.06|3.27,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,594.29
41,0.62914,80.206,1.78542,56.91,83.56,1.15628,0.04396895306731977,14.625,0.977|0.757,0.08|3.15,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,608.91
42,0.62173,80.533,1.6561,59.41,84.37,1.03437,0.043635023553573994,15.021,0.980|0.738,0.06|3.49,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,623.93
43,0.57848,81.755,1.92229,54.52,81.61,1.34381,0.043293438929972894,14.81,0.980|0.742,0.05|3.38,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,638.74
44,0.57475,81.973,1.71427,58.22,84.78,1.13952,0.04294433951658697,14.981,0.979|0.736,0.08|3.55,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,256,49920,653.72
45,0.55693,82.69,1.95902,56.32,82.54,1.40208,0.0425878687204987,14.793,0.980|0.748,0.07|3.31,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,259,49920,668.52
46,0.5479,82.782,1.66639,59.27,85.18,1.11849,0.04222417297689217,14.91,0.975|0.739,0.11|3.45,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,254,49920,683.43
47,0.53495,83.189,1.75197,57.72,84.75,1.21702,0.041853401688898687,14.863,0.974|0.748,0.13|3.35,904.8|364.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,698.29
48,0.52431,83.431,1.89823,56.41,82.23,1.37392,0.0414757071662233,14.806,0.979|0.748,0.05|3.32,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,713.1
49,0.52988,83.363,1.72391,59.55,85.29,1.19403,0.04109124456257721,14.972,0.979|0.741,0.10|3.42,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,728.07
50,0.4893,84.499,1.82599,57.51,83.29,1.3367,0.04070017181194199,15.04,0.976|0.728,0.08|3.68,904.8|365.0,3120.0|3120.0,260|260,0|0,1|0,255,49920,743.11
